,x-acc,y-acc,z-acc,x-mag,y-mag,z-mag,lat,lon,speed
1074,-0.2371572,-0.03673015,-0.34429866,1.032483,-0.027910357,-0.14486094,0.01234111,0.0,
1075,-0.46139652,0.39553016,0.8334879,1.032483,-0.027910357,-0.14486094,0.01234111,0.0,
1076,-0.46139652,0.39553016,0.8334879,1.032483,-0.027910357,-0.14486094,0.01234111,0.0,
1077,-0.5274667,0.45213565,0.6021375,1.032483,-0.027910357,-0.14486094,0.01234111,0.0,
1078,-0.8578187,0.7351632,-0.5546203,1.032483,-0.027910357,-0.14486094,0.01234111,0.0,
1079,-0.923889,0.79176855,-0.78597075,0.9625557,-0.21382889,-0.047743652,0.01234111,0.0,
1080,-0.923889,0.79176855,-0.78597075,0.87514657,-0.44622764,0.07364555,0.01234111,0.0,
1081,-0.14120944,0.15169108,-0.6791906,0.85766464,-0.49270788,0.09791745,0.01234111,0.0,
1082,0.77191794,-0.59506625,-0.5546203,0.8430963,-0.5443513,0.057449453,0.01234111,0.0,
1083,0.77191794,-0.59506625,-0.5546203,0.7945359,-0.71649903,-0.07742414,0.01234111,0.0,
1084,0.6655982,-0.49259067,-0.47484022,0.77025545,-0.8025729,-0.14486094,0.01234111,0.0,
1085,0.24031664,-0.082688734,-0.15573674,0.77025545,-0.8025729,-0.14486094,0.01234111,0.0,
1086,0.1552607,-0.00070840935,-0.091913804,0.77025545,-0.8025729,-0.14486094,0.01234111,0.0,
1087,0.14276059,0.047482837,-0.11067666,0.77025545,-0.8025729,-0.14486094,0.01234111,0.0,
1088,0.059429098,0.3687573,-0.2357305,0.77025545,-0.8025729,-0.14486094,0.01234111,0.0,
1089,0.0010968614,0.59364927,-0.32326987,0.73529166,-0.8955333,-0.09630229,0.01234111,0.0,
1090,0.0010968614,0.59364927,-0.32326987,0.61874616,-1.2053983,0.06554009,0.01234111,0.0,
1091,0.053837072,0.2547612,-0.24411952,0.59543705,-1.2673705,0.09791745,0.01234111,0.0,
1092,0.13497579,-0.26660538,-0.12235495,0.59543705,-1.2673705,0.09791745,0.01234111,0.0,
1093,0.1552607,-0.39694697,-0.091913804,0.4441522,-1.4461375,0.23797736,0.01234111,0.0,
1094,0.1552607,-0.29534727,-0.12157902,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1095,0.1552607,0.11105114,-0.24021739,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1096,0.1552607,0.39553016,-0.32326987,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1097,0.13515282,0.36107466,-0.3132109,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1098,-0.06593159,0.01651942,-0.21262132,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1099,-0.26701504,-0.3280358,-0.11203173,0.3332095,-1.5772355,0.34069583,0.01234111,0.0,
1100,-0.30723175,-0.39694697,-0.091913804,0.46640462,-1.459192,0.52566916,0.01234111,0.0,
1101,-0.34744844,-0.2935803,-0.031565677,0.5080279,-1.422303,0.5834742,0.01234111,0.0,
1102,-0.41447687,-0.12130276,0.069023915,0.5080279,-1.422303,0.5834742,0.01234111,0.0,
1103,-0.46139652,-0.00070840935,0.13943663,0.612919,-1.484275,0.5834742,0.01234111,0.0,
1104,-0.3767574,-0.055094026,-0.019336367,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1105,-0.13493082,-0.21048169,-0.47296223,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1106,0.10689575,-0.36586934,-0.9265937,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1107,0.14462835,-0.32863,-1.001364,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1108,0.091468506,0.012954953,-0.92158955,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1109,0.03830866,0.35453993,-0.8418151,0.77025545,-1.5772355,0.5834742,0.01234111,0.0,
1110,0.0010968614,0.59364927,-0.78597075,0.5080279,-1.8096342,0.21930665,0.01234111,0.0,
1111,-0.038097907,0.49291086,-0.6095144,0.4206187,-1.8871005,0.09791745,0.01234111,0.0,
1112,-0.090356655,0.35859266,-0.374245,0.4206187,-1.8871005,0.09791745,0.01234111,0.0,
1113,-0.14261635,0.22427446,-0.13896994,0.4206187,-1.8871005,0.09791745,0.01234111,0.0,
1114,-0.2117973,0.19741088,-0.12129226,0.15839115,-1.8871005,-0.3876393,0.01234111,0.0,
1115,-0.35862032,0.19741088,-0.19474122,0.15839115,-1.8871005,-0.3876393,0.01234111,0.0,
1116,-0.50544333,0.19741088,-0.26818454,0.15839115,-1.8871005,-0.3876393,0.01234111,0.0,
1117,-0.61556035,0.19741088,-0.32326987,0.15839115,-1.8871005,-0.3876393,0.01234111,0.0,
1118,-0.61556035,0.19741088,-0.32326987,0.13259825,-1.7956672,-0.10108851,0.01234111,0.0,
1119,-0.61556035,0.19741088,-0.32326987,0.10393979,-1.6940684,0.21732104,0.01234111,0.0,
1120,-0.61556035,0.19741088,-0.32326987,0.07528066,-1.5924743,0.53571576,0.01234111,0.0,
1121,-0.30723175,0.19741088,-0.32326987,0.08674431,-1.4934193,0.6272467,0.01234111,0.0,
1122,-0.30723175,0.19741088,-0.32326987,0.11540277,-1.3410257,0.70684904,0.01234111,0.0,
1123,-0.30723175,0.19741088,-0.32326987,0.14406191,-1.1886322,0.7864514,0.01234111,0.0,
1124,-0.30723175,-0.00070840935,0.37078705,0.15839115,-1.1124378,0.82625264,0.01234111,0.0,
1125,-0.30723175,-0.00070840935,0.37078705,0.15839115,-1.1124378,0.82625264,0.01234111,0.0,
1126,-0.30723175,-0.00070840935,0.37078705,0.15839115,-1.1124378,0.82625264,0.01234111,0.0,
1127,-0.36504412,-0.00070840935,0.19727142,0.15839115,-1.1124378,0.82625264,0.01234111,0.0,
1128,-0.46139652,-0.00070840935,-0.091913804,0.20360288,-1.1124378,0.7006847,0.01234111,0.0,
1129,-0.46139652,-0.00070840935,-0.091913804,0.26388475,-1.1124378,0.53324115,0.01234111,0.0,
1130,-0.46139652,-0.00070840935,-0.091913804,0.3241673,-1.1124378,0.3658124,0.01234111,0.0,
1131,-0.7491695,0.18420298,-0.091913804,0.3332095,-1.1124378,0.34069583,0.01234111,0.0,
1132,-0.76972514,0.19741088,-0.091913804,0.4348899,-0.93220973,0.15241812,0.01234111,0.0,
1133,-0.76972514,0.19741088,-0.091913804,0.5419214,-0.74249685,-0.045772854,0.01234111,0.0,
1134,-0.67722625,0.3162825,0.18570559,0.59543705,-0.6476404,-0.14486094,0.01234111,0.0,
1135,-0.61556035,0.39553016,0.37078705,0.59543705,-0.6476404,-0.14486094,0.01234111,0.0,
1136,-0.61556035,0.39553016,0.37078705,0.59543705,-0.6476404,-0.14486094,0.01234111,0.0,
1137,-0.61556035,0.420295,0.37078705,0.59543705,-0.6476404,-0.14486094,0.01234111,0.0,
1138,-0.61556035,0.59364927,0.37078705,0.6059261,-0.7406008,-0.20312537,0.01234111,0.0,
1139,-0.61556035,0.59364927,0.37078705,0.6408899,-1.0504658,-0.39734513,0.01234111,0.0,
1140,-0.61556035,0.59364927,0.37078705,0.6758534,-1.3603308,-0.5915797,0.01234111,0.0,
1141,-0.84680706,0.29647052,0.023761408,0.68284625,-1.422303,-0.6304177,0.01234111,0.0,
1142,-0.923889,0.19741088,-0.091913804,0.59357715,-1.2113322,-0.8783676,0.01234111,0.0,
1143,-0.923889,0.19741088,-0.091913804,0.48199093,-0.94761646,-1.1882864,0.01234111,0.0,
1144,-0.81377196,0.5276097,-0.31224942,0.4206187,-0.8025729,-1.3587528,0.01234111,0.0,
1145,-0.46139652,1.5842457,-1.0173211,0.4206187,-0.8025729,-1.3587528,0.01234111,0.0,
1146,-0.46139652,1.5842457,-1.0173211,0.4206187,-0.8025729,-1.3587528,0.01234111,0.0,
1147,-0.43855727,1.4961929,-0.9316373,0.4206187,-0.8025729,-1.3587528,0.01234111,0.0,
1148,-0.21016559,0.61566263,-0.07478153,0.4206187,-0.8025729,-1.3587528,0.01234111,0.0,
1149,-0.15306792,0.39553016,0.13943663,0.45339715,-0.68637353,-1.3587528,0.01234111,0.0,
1150,-0.15306792,0.39553016,0.13943663,0.49710175,-0.53144103,-1.3587528,0.01234111,0.0,
1151,-0.36652595,0.4869699,0.13943663,0.5080279,-0.49270788,-1.3587528,0.01234111,0.0,
1152,-0.61556035,0.59364927,0.13943663,0.53799677,-0.54582644,-1.4836094,0.01234111,0.0,
1153,-0.61556035,0.59364927,0.13943663,0.63789296,-0.72289383,-1.8998032,0.01234111,0.0,
1154,-0.5143906,0.5069722,-0.11360607,0.68284625,-0.8025729,-2.087088,0.01234111,0.0,
1155,-0.22533244,0.25932312,-0.8365748,0.68284625,-0.8025729,-2.087088,0.01234111,0.0,
1156,-0.15306792,0.19741088,-1.0173211,0.68284625,-0.8025729,-2.087088,0.01234111,0.0,
1157,-0.1287262,0.19741088,-0.9442602,0.68284625,-0.8025729,-2.087088,0.01234111,0.0,
1158,0.03355216,0.19741088,-0.45720753,0.68284625,-0.8025729,-2.087088,0.01234111,0.0,
1159,0.1552607,0.19741088,-0.091913804,0.68284625,-0.8579066,-2.0437305,0.01234111,0.0,
1160,0.1552607,0.19741088,-0.091913804,0.68284625,-1.0792391,-1.8703153,0.01234111,0.0,
1161,0.10252049,0.19741088,0.066375636,0.68284625,-1.1124378,-1.8443097,0.01234111,0.0,
1162,0.021380838,0.19741088,0.30990478,0.68284625,-1.1124378,-1.8443097,0.01234111,0.0,
1163,0.0010968614,0.19741088,0.37078705,0.5255098,-1.1124378,-1.9899708,0.01234111,0.0,
1164,-0.022028089,0.2568467,0.3013808,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1165,-0.09911001,0.45496598,0.07003037,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1166,-0.15306792,0.59364927,-0.091913804,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1167,-0.15977085,0.59364927,-0.091913804,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1168,-0.22679836,0.59364927,-0.091913804,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1169,-0.29382682,0.59364927,-0.091913804,0.4206187,-1.1124378,-2.087088,0.01234111,0.0,
1170,-0.30723175,0.59364927,-0.091913804,0.49054632,-1.1124378,-1.6986486,0.01234111,0.0,
1171,-0.094025664,0.37445363,-0.4118719,0.5080279,-1.1124378,-1.6015313,0.01234111,0.0,
1172,0.23398276,0.037229408,-0.9041087,0.5080279,-1.1124378,-1.6015313,0.01234111,0.0,
1173,0.4635893,-0.1988277,-1.2486717,0.41547707,-1.1671191,-1.6015313,0.01234111,0.0,
1174,0.38959095,-0.1512791,-1.1376238,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1175,0.14292733,0.007216356,-0.7674609,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1176,-0.10373537,0.16571182,-0.39729795,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1177,-0.14205621,0.18325955,-0.36457962,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1178,-0.031938247,0.041745745,-0.77770543,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1179,0.07817878,-0.09976805,-1.1908312,0.24580033,-1.2673705,-1.6015313,0.01234111,0.0,
1180,0.1552607,-0.1988277,-1.4800221,0.19335495,-1.0814519,-1.7471924,0.01234111,0.0,
1181,0.120100245,-0.1084575,-1.1106744,0.15839115,-0.9575054,-1.8443097,0.01234111,0.0,
1182,0.06600746,0.03057355,-0.5424416,0.15839115,-0.9575054,-1.8443097,0.01234111,0.0,
1183,0.01191467,0.1696046,0.025791192,0.15839115,-0.9575054,-1.8443097,0.01234111,0.0,
1184,0.031424005,0.17792375,0.11668167,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1185,0.1325151,0.11296661,0.040826216,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1186,0.2336062,0.04800948,-0.035029244,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1187,0.30942547,-0.00070840935,-0.091913804,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1188,0.2612488,-0.00070840935,0.05267881,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1189,0.21307214,-0.00070840935,0.19727142,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1190,0.1648964,-0.00070840935,0.34186965,0.24580033,-1.1124378,-0.6304177,0.01234111,0.0,
1191,0.1552607,-0.00070840935,0.37078705,-0.030301657,-1.3731158,0.2520693,0.01234111,0.0,
1192,0.1552607,-0.00070840935,0.37078705,-0.0580505,-1.2747463,0.5603581,0.01234111,0.0,
1193,0.1552607,-0.00070840935,0.37078705,-0.085799344,-1.1763768,0.868647,0.01234111,0.0,
1194,0.30942547,-0.00070840935,-0.32326987,-0.103836425,-1.1124378,1.069031,0.01234111,0.0,
1195,0.30942547,-0.00070840935,-0.32326987,-0.103836425,-1.1124378,1.069031,0.01234111,0.0,
1196,0.30942547,-0.00070840935,-0.32326987,-0.103836425,-1.1124378,1.069031,0.01234111,0.0,
1197,0.24775957,0.038915418,-0.3695388,-0.103836425,-1.1124378,1.069031,0.01234111,0.0,
1198,0.0010968614,0.19741088,-0.5546203,-0.1489508,-1.0324728,0.88107926,0.01234111,0.0,
1199,0.0010968614,0.19741088,-0.5546203,-0.2053441,-0.93251705,0.6461248,0.01234111,0.0,
1200,0.0010968614,0.19741088,-0.5546203,-0.26173675,-0.83255893,0.41118515,0.01234111,0.0,
1201,0.1552607,-0.1988277,0.37078705,-0.27070826,-0.8166581,0.29655296,0.01234111,0.0,
1202,0.1552607,-0.1988277,0.37078705,-0.23892348,-0.87299657,0.11998148,0.01234111,0.0,
1203,0.1552607,-0.1988277,0.37078705,-0.207138,-0.929335,-0.056575187,0.01234111,0.0,
1204,0.32128394,-0.09214798,0.12164087,-0.19124562,-0.9575054,-0.14486094,0.01234111,0.0,
1205,0.4635893,-0.00070840935,-0.091913804,-0.19124562,-0.9575054,-0.14486094,0.01234111,0.0,
1206,0.4635893,-0.00070840935,-0.091913804,-0.19124562,-0.9575054,-0.14486094,0.01234111,0.0,
1207,0.40917805,0.03425388,-0.17357187,-0.19124562,-0.9575054,-0.14486094,0.01234111,0.0,
1208,0.1552607,0.19741088,-0.5546203,-0.25418034,-0.9760966,-0.20312537,0.01234111,0.0,
1209,0.1552607,0.19741088,-0.5546203,-0.46396253,-1.0380709,-0.39734513,0.01234111,0.0,
1210,0.1552607,0.19741088,-0.5546203,-0.673744,-1.100043,-0.5915797,0.01234111,0.0,
1211,0.3910419,-0.25709796,-0.023873862,-0.71570075,-1.1124378,-0.6304177,0.01234111,0.0,
1212,0.4635893,-0.39694697,0.13943663,-0.6561878,-1.0069525,-0.29982775,0.01234111,0.0,
1213,0.4635893,-0.39694697,0.13943663,-0.5817974,-0.87509346,0.113417104,0.01234111,0.0,
1214,0.3534723,-0.3026044,0.084351316,-0.54088235,-0.8025729,0.34069583,0.01234111,0.0,
1215,0.0010968614,-0.00070840935,-0.091913804,-0.54088235,-0.8025729,0.34069583,0.01234111,0.0,
1216,0.0010968614,-0.00070840935,-0.091913804,-0.54088235,-0.8025729,0.34069583,0.01234111,0.0,
1217,0.012516024,0.02864258,-0.12618962,-0.54088235,-0.8025729,0.34069583,0.01234111,0.0,
1218,0.12671232,0.3221526,-0.46893078,-0.54088235,-0.8025729,0.34069583,0.01234111,0.0,
1219,0.1552607,0.39553016,-0.5546203,-0.47364426,-0.6238057,0.434079,0.01234111,0.0,
1220,0.1552607,0.39553016,-0.5546203,-0.38399437,-0.38544708,0.55858,0.01234111,0.0,
1221,0.1552607,0.12121113,-0.34106562,-0.36606398,-0.33777538,0.5834742,0.01234111,0.0,
1222,0.1552607,-0.1988277,-0.091913804,-0.3798657,-0.36223888,0.5834742,0.01234111,0.0,
1223,0.1552607,-0.1988277,-0.091913804,-0.4258704,-0.44378084,0.5834742,0.01234111,0.0,
1224,0.13323729,-0.1988277,-0.12496387,-0.45347318,-0.49270788,0.5834742,0.01234111,0.0,
1225,0.023120267,-0.1988277,-0.2902198,-0.45347318,-0.49270788,0.5834742,0.01234111,0.0,
1226,0.0010968614,-0.1988277,-0.32326987,-0.45347318,-0.49270788,0.5834742,0.01234111,0.0,
1227,-0.0074682124,-0.16580781,-0.25900275,-0.45347318,-0.49270788,0.5834742,0.01234111,0.0,
1228,-0.0931152,0.164391,0.3836405,-0.45347318,-0.49270788,0.5834742,0.01234111,0.0,
1229,-0.15306792,0.39553016,0.8334879,-0.43655512,-0.40274745,0.63046217,0.01234111,0.0,
1230,-0.15306792,0.39553016,0.8334879,-0.38016248,-0.10287777,0.7870886,0.01234111,0.0,
1231,0.035355285,0.2744573,0.62141764,-0.36606398,-0.027910357,0.82625264,0.01234111,0.0,
1232,0.37794232,0.054324675,0.23583171,-0.36606398,-0.027910357,0.82625264,0.01234111,0.0,
1233,0.4635893,-0.00070840935,0.13943663,-0.41462478,0.05816352,0.55650544,0.01234111,0.0,
1234,0.38453096,-0.00070840935,0.020792639,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1235,0.06829672,-0.00070840935,-0.45377207,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1236,-0.15306792,-0.00070840935,-0.78597075,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1237,-0.14992158,0.01142137,-0.7718072,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1238,-0.086997695,0.25401637,-0.48852018,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1239,-0.024072878,0.49661136,-0.20523313,-0.45347318,0.12702215,0.34069583,0.01234111,0.0,
1240,0.0010968614,0.59364927,-0.091913804,-0.33692735,-0.07955374,0.6643954,0.01234111,0.0,
1241,0.15183523,0.44836202,0.07773905,-0.27865478,-0.18284287,0.82625264,0.01234111,0.0,
1242,0.42590448,0.18420298,0.38621005,-0.27865478,-0.18284287,0.82625264,0.01234111,0.0,
1243,0.6177541,-0.00070840935,0.6021375,-0.3062576,0.012860608,0.902921,0.01234111,0.0,
1244,0.5587118,-0.013354299,0.61690265,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1245,0.16510154,-0.09766043,0.71535,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1246,-0.2285097,-0.18196641,0.81379735,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1247,-0.30723175,-0.1988277,0.8334879,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1248,-0.1359387,0.021304794,0.31937334,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1249,0.035355285,0.24143744,-0.19474122,-0.36606398,0.43688717,1.069031,0.01234111,0.0,
1250,0.1552607,0.39553016,-0.5546203,-0.19124562,0.7467522,1.1904202,0.01234111,0.0,
1251,0.22133091,0.353076,-0.40589502,-0.016427236,1.0566171,1.3118094,0.01234111,0.0,
1252,0.33144888,0.2823192,-0.15801392,-0.016427236,1.0566171,1.3118094,0.01234111,0.0,
1253,0.4415659,0.21156222,0.089861535,-0.016427236,1.0566171,1.3118094,0.01234111,0.0,
1254,0.42877823,0.107937634,0.061073456,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1255,0.32931697,-0.14770004,-0.16281569,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1256,0.22985664,-0.40333787,-0.38670483,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1257,0.1552607,-0.59506625,-0.5546203,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1258,0.20343736,-0.5331539,-0.5546203,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1259,0.25161308,-0.47124162,-0.5546203,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1260,0.29978976,-0.40932938,-0.5546203,0.07098195,0.9016847,0.34069583,0.01234111,0.0,
1261,0.30942547,-0.39694697,-0.5546203,0.025867576,0.9016847,0.5443102,0.01234111,0.0,
1262,0.30942547,-0.39694697,-0.5546203,0.1104572,0.9016847,0.46599698,0.01234111,0.0,
1263,0.30942547,-0.39694697,-0.5546203,0.19504683,0.9016847,0.38768378,0.01234111,0.0,
1264,0.30942547,-0.24835752,-0.03407901,0.24580033,0.9016847,0.34069583,0.01234111,0.0,
1265,0.30942547,-0.1988277,0.13943663,0.24580033,0.9016847,0.34069583,0.01234111,0.0,
1266,0.30942547,-0.1988277,0.13943663,0.24580033,0.9016847,0.34069583,0.01234111,0.0,
1267,0.24775957,-0.1988277,0.09316204,0.24580033,0.9016847,0.34069583,0.01234111,0.0,
1268,0.0010968614,-0.1988277,-0.091913804,0.19994639,1.0235981,0.27702284,0.01234111,0.0,
1269,0.0010968614,-0.1988277,-0.091913804,0.14262879,1.1759915,0.19742043,0.01234111,0.0,
1270,0.0010968614,-0.1988277,-0.091913804,0.08531119,1.328385,0.11781805,0.01234111,0.0,
1271,0.1552607,-1.189424,-0.091913804,0.10715148,1.3985368,0.09791745,0.01234111,0.0,
1272,0.1552607,-1.189424,-0.091913804,0.2277159,1.5053862,0.09791745,0.01234111,0.0,
1273,0.1552607,-1.189424,-0.091913804,0.3482803,1.612238,0.09791745,0.01234111,0.0,
1274,0.22377847,-0.66110605,-0.29756302,0.4206187,1.6763473,0.09791745,0.01234111,0.0,
1275,0.30942547,-0.00070840935,-0.5546203,0.4206187,1.6763473,0.09791745,0.01234111,0.0,
1276,0.30942547,-0.00070840935,-0.5546203,0.4206187,1.6763473,0.09791745,0.01234111,0.0,
1277,0.30942547,-0.027124343,-0.49292272,0.4206187,1.6763473,0.09791745,0.01234111,0.0,
1278,0.30942547,-0.39694697,0.37078705,0.38027585,1.6763473,0.1259235,0.01234111,0.0,
1279,0.30942547,-0.39694697,0.37078705,0.24580033,1.6763473,0.21930665,0.01234111,0.0,
1280,0.30942547,-0.39694697,0.37078705,0.11132481,1.6763473,0.31268978,0.01234111,0.0,
1281,0.4085308,-0.5243093,-0.075388774,0.07098195,1.6763473,0.34069583,0.01234111,0.0,
1282,0.4635893,-0.59506625,-0.32326987,0.09829733,1.6279308,0.03722286,0.01234111,0.0,
1283,0.4635893,-0.59506625,-0.32326987,0.1347176,1.5633748,-0.36741272,0.01234111,0.0,
1284,0.5252552,-0.6346901,-0.5083457,0.15839115,1.5214148,-0.6304177,0.01234111,0.0,
1285,0.77191794,-0.7931855,-1.2486717,0.15839115,1.5214148,-0.6304177,0.01234111,0.0,
1286,0.77191794,-0.7931855,-1.2486717,0.15839115,1.5214148,-0.6304177,0.01234111,0.0,
1287,0.7363416,-0.7550856,-1.2041794,0.15839115,1.5214148,-0.6304177,0.01234111,0.0,
1288,0.024813797,0.0069115055,-0.31436917,0.15839115,1.5214148,-0.6304177,0.01234111,0.0,
1289,-0.15306792,0.19741088,-0.091913804,0.062453903,1.4647311,-0.7192369,0.01234111,0.0,
1290,-0.15306792,0.19741088,-0.091913804,-0.065461524,1.3891561,-0.8376625,0.01234111,0.0,
1291,0.29657787,-0.29788733,-0.47749975,-0.103836425,1.3664823,-0.87319607,0.01234111,0.0,
1292,0.9260827,-0.99130476,-1.0173211,-0.103836425,1.3664823,-0.83583987,0.01234111,0.0,
1293,0.9260827,-0.99130476,-1.0173211,-0.103836425,1.3664823,-0.7113389,0.01234111,0.0,
1294,0.8835542,-1.0186316,-0.95349824,-0.103836425,1.3664823,-0.6304177,0.01234111,0.0,
1295,0.67091393,-1.1552656,-0.63439476,-0.103836425,1.3664823,-0.6304177,0.01234111,0.0,
1296,0.6177541,-1.189424,-0.5546203,-0.103836425,1.3664823,-0.6304177,0.01234111,0.0,
1297,0.6177541,-1.189424,-0.5546203,-0.103836425,1.3664823,-0.6304177,0.01234111,0.0,
1298,1.2525474,-1.655587,-2.3271787,-0.103836425,1.3664823,-0.6304177,0.01234111,0.0,
1299,1.6969037,-1.981901,-3.5679672,-0.1530041,1.395532,-0.58489674,0.01234111,0.0,
1300,1.6969037,-1.981901,-3.5679672,-0.31689632,1.4923649,-0.43316028,0.01234111,0.0,
1301,-0.04856633,-0.42369303,-3.2771235,-0.36606398,1.5214148,-0.3876393,0.01234111,0.0,
1302,-3.2221482,2.4094126,-2.7483225,-0.36606398,1.5214148,-0.3876393,0.01234111,0.0,
1303,-3.8568647,2.9760337,-2.64256,-0.2661675,1.2558172,-0.5263656,0.01234111,0.0,
1304,-3.556453,2.8255699,-2.1917398,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1305,-2.0543926,2.0732522,0.062372293,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1306,-1.0780537,1.5842457,1.5275393,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1307,-0.99762034,1.43781,1.5375981,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1308,-0.1932846,-0.026550002,1.6381878,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1309,0.61105114,-1.4909098,1.7387774,-0.19124562,1.0566171,-0.6304177,0.01234111,0.0,
1310,0.77191794,-1.7837818,1.7588953,0.07514461,1.0566171,-0.815391,0.01234111,0.0,
1311,-0.3081956,-0.8910069,1.7588953,0.15839115,1.0566171,-0.87319607,0.01234111,0.0,
1312,-2.2720385,0.73222035,1.7588953,0.15839115,1.0566171,-0.87319607,0.01234111,0.0,
1313,-3.548536,1.7873181,1.7588953,0.22637613,1.0566171,-0.6843701,0.01234111,0.0,
1314,-3.4560382,1.6440777,1.8421783,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1315,-3.1477096,1.1666104,2.1198034,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1316,-2.839381,0.6891428,2.3974228,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1317,-2.7667034,0.52996826,2.560362,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1318,-2.6565855,-0.10684372,3.634489,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1319,-2.5464685,-0.7436556,4.708622,0.3332095,1.0566171,-0.3876393,0.01234111,0.0,
1320,-2.4693866,-1.189424,5.4605136,0.8052193,0.9636567,-0.5333004,0.01234111,0.0,
1321,-2.398187,-1.4153495,4.510754,1.1198922,0.9016847,-0.6304177,0.01234111,0.0,
1322,-2.2886488,-1.7629272,3.0495908,1.1198922,0.9016847,-0.6304177,0.01234111,0.0,
1323,-2.1791115,-2.1105049,1.5884215,1.1198922,0.9016847,-0.6304177,0.01234111,0.0,
1324,-1.8951247,-1.8035938,1.0879756,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1325,-1.0215265,-0.5488383,0.39391872,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1326,-0.14792924,0.7059171,-0.30013257,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1327,0.4262164,1.6204176,-0.7929822,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1328,0.052484494,1.9821352,-0.8630857,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1329,-0.3212474,2.3438532,-0.93319476,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1330,-0.69497836,2.7055707,-1.0032983,1.4695289,0.59181964,-0.6304177,0.01234111,0.0,
1331,-0.76972514,2.7779145,-1.0173211,2.0090075,0.41025814,-0.58869016,0.01234111,0.0,
1332,-0.76972514,2.7779145,-1.0173211,2.0363228,0.36184174,-0.5128219,0.01234111,0.0,
1333,-0.76972514,2.7779145,-1.0173211,2.0636382,0.31342533,-0.4369537,0.01234111,0.0,
1334,-0.25584412,1.4538171,-0.5546203,2.0813932,0.28195465,-0.3876393,0.01234111,0.0,
1335,0.0010968614,0.79176855,-0.32326987,2.0813932,0.28195465,-0.3876393,0.01234111,0.0,
1336,0.0010968614,0.79176855,-0.32326987,2.0813932,0.28195465,-0.3876393,0.01234111,0.0,
